gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	length_bp
PGAM4	-0.09463593132822604	5.925091543340381	0	1	1	1690
WNK1	0.10685147471388302	12.109528541226215	0	1	1	11804
PGAM5	-0.061856074925133314	8.973966807610994	0	1	1	2861
TMEM49	-0.020530341127772883	11.193075898520085	0	1	1	NA
TCTN1	-0.10806482603546819	8.855869133192389	0	1	1	4209
TMC7	0.21460035385203494	4.3157291754756875	0	0.9999098137147939	1	4499
DBP	-0.14087562081840532	8.287627906976745	0	1	1	5756
TMEM47	1.2647330475536662	6.571872304439746	1.2172520443669914	0.11205713464323189	1	4040
POLQ	0.3731446034182091	6.884980972515856	0	0.9999988044969595	1	8779
DBT	0.38878359886879377	8.708780761099366	0	0.9999999997869438	1	10799
TMEM43	-0.056756738132500026	11.095721987315011	0	1	1	3484
TMEM42	-0.1759653676174834	7.021425369978858	0	0.999999999999942	1	3071
FANCD2	0.19713776534337782	8.700418604651162	0	1	1	5219
ZBTB33	0.27654217096853695	9.652698520084567	0	1	1	8286
SERINC5	0.6459804380560226	7.378966596194503	0	0.9867175811212153	1	6448
SERINC4	-0.13302897743058784	1.9526241014799155	0	0.9999999999999838	1	2629
ZNF423	0.18835912183055112	5.399958562367865	0	0.9999980144540138	1	7968
LOC284837	-0.9189915148514776	4.60009978858351	0	0.6592031119236061	1	NA
SERINC1	0.24413165939762174	11.83720866807611	0	1	1	3221
ASTE1	0.14505854170672577	7.328203171247357	0	1	1	3948
GABRA5	-0.5967809453312182	1.8583112050739958	0	0.9299387108801241	1	2761
MED1	0.2960362869603187	10.424907610993657	0	1	1	8137
MED6	0.024798120309065	8.388528118393234	0	1	1	2351
MED4	-0.020420670405663352	9.619594926004229	0	1	1	2254
MESP1	-0.2702813810145615	4.73762177589852	0	0.9999985682161329	1	1094
PINK1	-0.246664037431316	10.375909513742071	0	1	1	3821
SMARCB1	0.007749692213668215	10.94091268498943	0	1	1	5191
MED8	-0.060340436128212785	9.742927484143763	0	1	1	1968
LMLN	0.24464277920006838	8.12575708245243	0	0.9999999999999987	1	7137
MNX1	-0.6911484770883881	2.418595983086681	0	0.9048114423867241	1	2185
SCAP	-0.09218705871278939	11.232983932346723	0	1	1	4442
ZDHHC18	-0.008803879968965067	9.724218816067653	0	1	1	5045
ZNF600	0.0575380883663582	6.291271670190275	0	0.9999999999480138	1	7806
MXD4	-0.33001520127651024	10.743700422832982	0	0.9999999999999782	1	4228
ZNF606	0.2682516561439934	6.657666807610994	0	0.9999999493661973	1	4225
ZBTB32	0.8606403069328362	3.1950228329809724	0	0.7821324713437507	1	2269
MLH1	0.02047530770973094	9.660578858350952	0	1	1	2827
TREX2	-1.4984296882229167	2.8138454545454548	-3.0021081773232936	0.0014114020851956196	0.09198757082243197	2509
MXD3	-0.374331434415271	7.9611811839323465	0	0.9999999999997022	1	2279
PKDREJ	-0.03417052170771014	2.5290714587737844	0	0.99999999999999	1	7681
TREX1	-0.47178473899084356	8.6013	0	0.9999999589153947	1	1200
POP1	-0.05774231714193448	8.205688160676532	0	1	1	4739
LOC158376	0.4487959616794839	2.9104177589852007	0	0.9999995938333519	1	NA
CAMTA2	-0.13074281657722672	10.268410570824525	0	1	1	5067
GABRA3	0.34914131077445637	4.295188794926005	0	0.9683244931679245	1	3714
CAMTA1	-0.14832109465542578	8.640458562367865	0	1	1	8314
CCDC90A	-0.17856900100495887	9.012528118393234	0	1	1	NA
POP7	-0.3852053413058283	9.368902325581395	0	1	1	1105
SDF2L1	-0.17845674920080917	9.29704376321353	0	0.9999999999999998	1	825
CCDC90B	0.30866123477969953	8.894644608879492	0	0.9999999999999845	1	3990
LOC144571	-0.0595115732461554	5.443597040169133	0	0.9999999925448249	1	NA
GCA	0.44535634935634744	7.816758350951374	0	0.9999999491460172	1	3651
TCF7	0.3105296042967408	8.423860042283298	0	0.9999512570564294	1	5340
BVES	0.17765262896008843	7.231446088794926	0	0.999916748711638	1	NA
GCK	-0.34699234877094304	2.1921961945031714	0	0.9990150977575769	1	2879
POP4	-0.1737574602068838	9.188585623678646	0	1	1	2556
LRRC37B2	0.0957008751287063	8.685713953488372	0	1	1	NA
ZBTB49	-0.0031303156057790093	6.799337632135306	0	1	1	3139
GPR116	1.0168785719442877	8.218315010570825	0.1311407924018324	0.4478597985947773	1	NA
PLIN1	0.8149497898334698	2.5676746300211417	0	0.7820629808996405	1	3448
EPS8L1	-1.217010813104697	7.1374864693446085	-1.3812984571745286	0.08391914312842312	1	4881
EPS8L2	-1.3810297224382375	7.3256813953488376	-1.5875046425817334	0.05653274708643181	1	3844
ABTB1	-0.17271059877750217	9.009956025369979	0	1	1	5061
ABTB2	0.017939535866086296	9.225842071881607	0	0.9999999999999839	1	4905
GPR114	1.0479381122434202	4.474750951374207	0.20642830779053056	0.41827251875501137	1	NA
AZGP1	-0.9164181215085886	7.968515856236786	0	0.6061697883173512	1	2027
PPP5C	-0.11155089369166715	10.506933615221987	0	1	1	4675
MBIP	0.15484884755469144	8.126643128964059	0	1	1	1662
BTD	-0.4181799414281299	8.875906976744186	0	0.9999999999204912	1	9964
RBMXL1	0.17418315816421204	9.20579090909091	0	1	1	5084
NXPH3	0.452370112304428	4.121685623678647	0	0.9982341666104431	1	5635
PROC	-0.29285242482316154	1.6857154334038056	0	0.9999996908370214	1	2396
ISLR2	0.5790124108196673	4.222219238900634	0	0.9848168841772253	1	4817
BTK	0.9714987034551675	7.029358773784355	0	0.5663232374420902	1	4568
KIAA0494	0.1112480816518295	11.109219027484144	0	1	1	NA
MDN1	0.34622991178781265	9.913003382663847	0	0.9999999999999489	1	18485
LGR5	-0.5705640554800018	1.5228549682875265	0	0.9791044626874682	1	4583
RPRD2	0.214510467937235	10.517490697674418	0	1	1	8186
RASGRP3	0.8854971249719639	7.255702536997886	0	0.7911462385238319	1	7269
AMPD3	0.26394484699704834	6.847621564482029	0	0.999998648551631	1	4954
AMPD2	0.1055658283483671	10.434200845665963	0	1	1	4615
AMPD1	1.0155722637699898	1.4081710359408033	0.09001753710685302	0.4641556596973678	1	2392
ZUFSP	0.19844379970088566	6.771071881606765	0	1	1	NA
MMP17	-0.9211281965372027	10.061440591966173	0	0.6623696985224236	1	2419
ZNF91	0.28280280746333847	7.265100845665962	0	0.9999999945849259	1	5400
ELAVL1	0.020497034679738253	11.011606342494714	0	1	1	6054
AREG	-0.4858251248990903	2.7715549682875262	0	0.9779703077767984	1	1466
KIAA1143	0.15608974884864416	8.95804820295983	0	1	1	5139
RASGRP4	0.47482812872026	4.717579492600422	0	0.9998431680535039	1	4074
RPS6KB1	0.24573542273062107	9.050307822410147	0	1	1	5479
PRPF40B	-0.13351450534388373	8.31419598308668	0	1	1	3602
PRPF40A	0.38011412860427995	10.717170824524313	0	0.9999999999998899	1	8048
RPS6KB2	-0.3704890400327609	9.801383932346724	0	0.9999999999999991	1	5528
ENKUR	-0.24664411116737067	1.7259731501057083	0	0.9999995919474922	1	3378
MCART6	0.5526678343914927	4.110852854122622	0	0.999331624262925	1	NA
MCART2	0.08685011308057582	2.366960042283298	0	1	1	NA
MCART1	0.10067918998681358	7.404064693446089	0	1	1	NA
LSM14B	-0.10002163387240139	10.353811416490487	0	1	1	4070
TBPL1	0.2750201431111555	7.401918181818182	0	1	1	4199
PRELP	-0.45375739405935195	9.2847866807611	0	0.9921254737655033	1	5769
KIAA1147	0.4568994507449816	8.591898942917547	0	0.9999979088015698	1	NA
LSM14A	0.154335752709401	11.231826638477802	0	1	1	3605
GPCPD1	0.3220722887639363	8.77039619450317	0	0.9999999981601349	1	6649
LOC653653	0.3240658450774101	9.208051162790698	0	0.9999993938358913	1	NA
DPAGT1	-0.13451505914379108	9.985044186046512	0	1	1	3274
SALL1	0.6044094276781153	3.8784435517970404	0	0.8616475590859457	1	5254
SEPHS2	-0.14845121055382213	11.202283932346724	0	1	1	2244
SEPHS1	0.013713473073972285	9.645880761099365	0	1	1	3265
TET2	0.5213106288627312	8.062690063424947	0	0.9998945230797269	1	10166
UBE2D3	0.0912339412154609	12.021225792811839	0	1	1	5677
ZNF93	0.3092152314332473	5.260136575052854	0	0.9999983902917526	1	2763
RPS4X	-0.10898521475127702	14.761072515856236	0	1	1	1820
UBE2D1	0.35996974704362306	8.10349175475687	0	0.9999999999999991	1	2623
MOBKL3	0.2712780783453906	9.308443974630022	0	1	1	NA
FSD1L	0.37831601642923074	5.5293215644820295	0	0.9999989081795131	1	7730
ATXN2L	0.022508262911365935	11.802518604651162	0	1	1	4574
BUD13	0.0164455596947175	8.391022410147992	0	1	1	2244
ZNF627	0.3082644987929742	7.898059196617337	0	0.9999999999999951	1	2803
MLL2	0.08360399514672884	11.145002325581395	0	1	1	NA
TMED10P1	0.22736937375001526	5.638370613107822	0	1	1	655
DLST	-0.07766791808376472	11.18122558139535	0	1	1	2868
YOD1	-0.021747907071085825	8.360580549682876	0	1	1	6396
KIAA1370	0.40080505958073476	8.270948837209302	0	0.9999999729723884	1	NA
ISY1	0.08531097671662623	9.312798731501058	0	1	1	3612
F2RL3	0.10773152411558753	4.283932135306554	0	0.9999999793100076	1	3334
F2RL2	-1.5632830040270802	5.685750317124736	-2.0479804873851157	0.02055630511866692	0.9900784611993709	3398
F2RL1	-0.282570160408418	4.907902325581396	0	0.9997940983792586	1	2861
XAB2	-0.09113627739982688	10.540227695560255	0	1	1	4555
SETBP1	0.12016511274709997	7.681637632135306	0	0.9999999928530613	1	10021
ST6GAL2	0.5812182133399043	3.1182849894291755	0	0.9748455431357087	1	7078
MLL5	0.19309373185236575	10.81585243128964	0	1	1	NA
SAPS2	-0.11303289535225021	10.462402748414377	0	1	1	NA
SAPS3	0.12573928545443433	10.614701902748415	0	1	1	NA
PCBD2	-0.1302092567442868	7.220170401691332	0	1	1	5621
PRDX6	0.04691232417347788	12.329327484143763	0	1	1	2249
PRDX3	0.3315839117926294	10.883479704016914	0	1	1	2277
PRDX2	-0.12819175907741573	10.494841437632136	0	0.9999963788308988	1	1717
PRDX1	-0.3519313150124462	12.47899957716702	0	0.9999998961476488	1	1642
AP3S2	-0.1635522141035107	10.434936786469345	0	1	1	5543
AP3S1	0.049048238191278036	9.849840169133193	0	1	1	1670
PITX2	-0.32488927875496026	4.350712262156448	0	0.9877698169767877	1	3359
MED21	0.10450210059708245	8.6124133192389	0	1	1	2669
PITX1	-1.7241076795329606	2.534661733615222	-2.7580395309268	0.003019856961481355	0.18716275749196143	2337
OTUB1	-0.3029220391618177	11.019357293868921	0	1	1	2493
OTUB2	-0.41382254352246045	6.54512156448203	0	0.9999996225313734	1	4616
TMCO1	0.08786729512703062	11.14540422832981	0	1	1	4583
NPTN	0.13484877675264995	10.663136786469344	0	1	1	2817
AXIN2	-0.4866958727922382	6.616292177589852	0	0.9985820377203085	1	4856
AXIN1	-0.21439455855433415	10.07926046511628	0	1	1	6340
MMRN2	0.3253079538604013	8.106381606765328	0	0.9999999951305361	1	4129
CAMP	0.02884497844219936	1.7142192389006343	0	0.9999996193232844	1	745
LOC100126784	-0.33843312283953747	7.287117758985201	0	0.9999133444474985	1	NA
LOC146880	-0.3092767337393689	7.656683086680761	0	1	1	NA
CCL5	0.5139398702256154	9.29262198731501	0	0.9777867003984587	1	1365
ERO1LB	0.3906735035456674	7.938817758985201	0	0.9999998264964309	1	NA
SAP130	0.09816120266227363	9.79342198731501	0	1	1	5096
RDH10	0.22551858866635063	7.866023255813953	0	0.9999999997634959	1	3959
RDH11	0.027372180964483354	10.889277167019028	0	1	1	4035
LCORL	0.3780194102752604	6.144933615221987	0	0.9999999988287714	1	10321
VASN	-0.4772530603193378	8.376707822410149	0	0.999695859551869	1	3007
LOC648740	-0.20326273382949808	2.1184076109936574	0	0.999999929342752	1	NA
XPNPEP3	0.01182957139993177	7.977328118393235	0	1	1	7938
SRRD	-0.06414864246816544	8.820885412262156	0	1	1	4048
CROCC	-0.07696383592174173	9.25511712473573	0	1	1	6660
TRAPPC6A	-0.5233799068914663	8.456338900634249	0	0.9999922853087324	1	805
NBPF16	0.18240379994994743	5.577748202959831	0	0.9999991148022214	1	NA
NBPF15	0.025162054299972487	8.044034038054969	0	1	1	5699
APOE	-0.6199560603375242	14.529980761099365	0	0.9785142887373474	1	1612
MED23	0.29803262151764703	8.94553065539112	0	1	1	5247
NBPF10	0.15687950590445301	8.588180126849894	0	0.9999999999999813	1	13030
SR140	0.35322598205234335	10.64982600422833	0	0.9999999999934042	1	NA
VASP	0.051437774625196456	10.729390063424947	0	1	1	2815
GMPPB	-0.1187961811937454	8.628509936575053	0	1	1	6108
PAPOLA	0.3613240724122724	11.572731923890064	0	1	1	4591
LYPLAL1	0.11265104912722526	8.6233	0	1	1	2968
IGLON5	-0.1518345310466477	3.212448202959831	0	0.9999364616215172	1	3347
RPS6KA5	0.07028637470590779	7.833781183932347	0	0.9999999999981036	1	26829
HCG4P6	0.04441060431751363	2.5725353065539114	0	0.9999999999867748	1	NA
SUMO1P3	0.05311050654057511	6.883840169133192	0	1	1	304
C12orf11	0.23156417876128815	9.537382241014798	0	1	1	NA
KATNB1	-0.22208594548347207	9.493561522198732	0	1	1	3854
FAM178B	-0.043979063640704856	6.499858562367865	0	0.9959684736789086	1	2698
TSEN54	-0.1557027964130996	8.891300634249472	0	1	1	3414
DCAF7	0.12445602365563704	11.826444608879493	0	1	1	6711
DCAF6	0.12654941389841126	10.035973361522199	0	1	1	3942
DCAF5	0.11381443200168559	10.067261733615222	0	1	1	5946
DCAF4	-0.29021873918971425	8.414432135306553	0	1	1	2896
LAMP3	0.13361994885093695	6.313246300211416	0	0.9999953218416759	1	3382
DCAF8	-0.10229423491882966	11.100749894291754	0	1	1	5701
LAMP2	0.026729467036658117	12.727323678646934	0	1	1	6535
CD38	1.9017387926535723	5.572597463002114	3.3847737160436493	3.8577487110899155e-4	0.02803524992519503	5620
C9orf30	-0.04160837657431177	8.691810570824524	0	1	1	NA
ZFX	0.5170035461699874	8.760077167019027	0	0.9999991941424395	1	7837
C9orf37	-0.15044613810490132	7.276345243128964	0	1	1	NA
ZFR	0.5083201114715354	10.81599577167019	0	0.9999999977390129	1	4785
IFI27	-0.647827464699066	10.510258985200846	0	0.9105993126185118	1	2439
CD33	0.886463444257085	5.829084566596195	0	0.7449417332910359	1	4728
CD34	0.22826015304167152	9.169091331923891	0	0.9999999999747324	1	7969
CD36	0.6231414435622342	7.985413530655391	0	0.9677323313502041	1	6535
CD37	0.8658505465480624	8.345415644820296	0	0.7559543159928477	1	3172
POLR3F	0.13106253802909854	8.00102642706131	0	1	1	3369
JOSD1	0.039397404232729825	10.802636152219874	0	1	1	3743
POLR3D	0.30095155391412937	9.487101057082452	0	1	1	5494
POLR3E	0.033051177848524634	9.44273467230444	0	1	1	4800
POLR3B	0.0328657982781871	8.020922198731501	0	1	1	4220
POLR3C	0.022013986558050955	9.521538266384779	0	1	1	4859
POLR3A	0.2684119436245064	9.088881818181818	0	1	1	7614
APCDD1	-1.6623661109155088	8.038735729386893	-2.7070044806030453	0.0035172805769177196	0.21475024607916962	3803
TXNDC3	0.28147646089432093	1.3561980972515857	0	0.9999992736029113	1	NA
TXNDC5	0.30496882343802456	13.216124312896406	0	1	1	3117
POLR3K	-0.18045339469911603	8.881797040169133	0	1	1	1372
LHFPL4	-0.09318429216300816	1.3725670190274841	0	0.999974025264842	1	4984
MTBP	0.26380638814591606	6.590644820295983	0	0.999999998723252	1	4070
NAT14	-0.3946645441475407	9.148681606765328	0	0.9999999999688923	1	1553
PDZD7	0.1489866039149971	4.126245877378436	0	0.9999999996325085	1	4306
PKP4	0.09381766380637381	10.243392600422833	0	1	1	5777
USP43	-1.4313399816689587	3.06437822410148	-1.9740184519816169	0.024480042795224026	1	5050
DNMT1	0.12830336227276196	11.305370824524314	0	1	1	7157
FAM46A	0.22062173232775625	8.805736363636363	0	0.9999999961226458	1	NA
FAM46B	-0.8854134882861173	7.892069978858351	0	0.7162621828779971	1	NA
FAM46C	1.3328455529138505	7.801051585623679	1.670789402496451	0.04771182736444583	1	NA
PSD3	0.5377803100915349	8.009392389006342	0	0.9943351077896068	1	11704
PSD2	-0.25649237133290104	3.7440306553911205	0	0.9997999128981573	1	5069
TPST1	0.06013291182569285	8.315970190274841	0	1	1	4952
CYP51A1	-0.006496673825444189	10.557813319238901	0	0.9999999999999833	1	3155
TUT1	-0.14635799841401362	9.374601691331923	0	1	1	2826
CDNF	-0.24792353378077686	3.571538266384778	0	0.9999999998163833	1	2118
ASRGL1	-0.05591873187282786	7.563958985200846	0	0.9999999969222373	1	2458
WDR61	-0.13140397347324248	10.072984355179704	0	1	1	NA
WDR66	-1.4264157705888219	3.116422198731501	-2.3553299630326276	0.0094565047389275	0.5177121127738176	NA
WDR67	0.3202673228974323	7.557962790697674	0	0.9999999999999958	1	NA
C1orf220	0.13544467558856876	3.3755505285412264	0	0.9999999997732357	1	2577
HOXD8	-0.120754760496106	7.379647357293869	0	0.9999999999999996	1	2618
HOXD9	-0.3251585223172777	7.1817	0	0.9999399667850081	1	1871
C1orf226	1.1526747141974846e-4	5.909288372093023	0	0.9999999929474077	1	4122
C1orf229	-0.5983226757059549	3.082992177589852	0	0.9935713524302238	1	NA
C1orf228	0.35315197668939335	3.2961968287526426	0	0.9999574670986482	1	NA
SLC25A1	-0.13058376781260828	10.647328541226216	0	1	1	1645
PRMT1	-0.14885587537787717	11.4337822410148	0	1	1	1686
PRMT6	0.2980468288533006	8.780063636363636	0	1	1	2715
HOXD1	-0.08280118208753515	5.2318061310782245	0	0.9999987070533706	1	2114
R3HDM2	0.06279073565978904	10.191629175475686	0	1	1	4548
HOXD3	-0.17556263138970846	5.303127695560254	0	0.9999996137729635	1	3948
TECPR2	-0.20566426058870166	9.93899133192389	0	1	1	8704
RETSAT	-0.5467448317597089	11.166857716701903	0	0.9999861031858401	1	3303
TMEM176A	0.45624563051155875	8.404218604651163	0	0.9991600033529494	1	2807
HMGCR	0.18845169765298986	9.879655391120508	0	1	1	7379
TMEM176B	0.5626943848090957	9.515467230443974	0	0.9936784091160129	1	4701
LOC728758	-0.19302655737660007	4.880700634249472	0	1	1	NA
WDR60	-0.12303709473034666	8.5637	0	1	1	NA
MTPAP	0.12042598525256953	8.812764059196617	0	1	1	5560
ZNF702P	0.9570483225729091	4.193043974630021	0	0.5785892958799503	1	4559
WNK4	0.3165449353764728	7.311747357293869	0	0.9857955810561589	1	4199
ORMDL2	-0.36283925350986623	9.08169534883721	0	1	1	2019
ORMDL3	-0.05431721262814214	10.168287737843551	0	1	1	2780
ORMDL1	0.04213160727091504	9.455472938689217	0	1	1	2692
KIF5A	0.3330146909162597	1.79977822410148	0	0.998195775911498	1	6790
KIF5B	0.39039096011607793	11.313028118393234	0	0.9999999977244773	1	5866
KIF5C	0.8158154142848755	5.531267441860465	0	0.7869506203061688	1	7760
MED26	-0.1104100730671167	8.28075687103594	0	1	1	3871
MASP1	-2.206406012465909	3.377402959830867	-5.163191936903682	1.790103792190395e-7	1.8968170763183903e-5	5982
MASP2	-0.03248009074012141	3.4877048625792813	0	0.9999999999682875	1	2670
TRIM52	0.16937062247423107	6.874692389006342	0	0.9999999999999999	1	4753
GLT1D1	-0.18645946503471625	2.997597674418605	0	0.9999983148338641	1	3023
SIRT1	0.523115764459299	8.376563213530655	0	0.9999998391861741	1	4290
CD3D	0.7512899322076596	6.184110147991543	0	0.8189068387866293	1	5033
CD3E	0.8852431848347465	7.815213530655391	0	0.6691274440674637	1	2643
CD3G	1.4246202488877304	4.239364693446089	1.713917421751332	0.04359896947180351	1	2690
PMS2CL	0.09999864804506332	6.9382562367864695	0	1	1	1529
ACADS	-0.5848245390235024	8.845425369978859	0	0.9994500106793218	1	1878
NCRNA00169	-0.08262055654511918	2.317990063424947	0	1	1	NA
FOXJ1	0.21015827598398093	1.792362579281184	0	0.9999793278727103	1	3136
HSPG2	-0.15527936633409892	12.996216490486258	0	0.9999999999999996	1	14341
FOXJ2	0.0535632958387024	9.482619238900634	0	1	1	5658
KAT2A	-0.08037272758495838	10.252931923890063	0	1	1	3138
LARGE	-0.027965440461523508	9.041079281183933	0	0.9999999998639302	1	NA
CD209	0.45476001856959547	6.821399154334038	0	0.9978195042402661	1	4284
SESTD1	0.504222478106785	9.040601479915434	0	0.999988365300454	1	10671
FOXJ3	0.15315535681662673	10.36349090909091	0	1	1	5352
LAIR1	0.9555909358414733	8.403933826638477	0	0.6014586784788502	1	4903
IFNGR2	-0.12120655183953184	11.236962367864693	0	1	1	1841
LAIR2	0.37874061152002864	1.6728511627906977	0	0.9998869945810297	1	1259
CD200	0.40551008431617885	8.56603065539112	0	0.9994038754968446	1	6196
FRAS1	0.24488030690549464	6.507610993657505	0	0.9977026478964741	1	15871
SEC16B	-4.2803975480847816e-4	6.606250951374207	0	0.9999999999999982	1	5722
CMIP	0.1260648872964971	9.530912050739957	0	1	1	4719
ACADM	0.36843606837816356	9.618672304439746	0	0.9999999999950916	1	6094
GVIN1	1.596056419133706	5.660605285412262	2.718597164808989	0.0033982200344020237	0.20825509643663745	NA
CD207	-1.1842318273194365	3.2237737843551795	-0.9314509483257342	0.17604735948271022	1	1866
IARS2	0.20774195325852843	11.761164059196616	0	1	1	3629
USP49	0.3687025952539926	3.896838689217759	0	0.9999998624784592	1	9034
ECSCR	0.16849097757173992	4.837194080338266	0	0.9999999925976913	1	3007
USP45	0.22451149906337933	6.967181183932347	0	0.9999999999951857	1	6255
PLIN2	0.4854762553012251	10.051992177589852	0	0.9999726422080295	1	2454
USP47	0.25421871515237376	10.45773086680761	0	1	1	9994
PYCRL	-0.36288896216054567	8.795081183932346	0	0.9999999998471463	1	NA
TBCD	-0.15078477943192728	11.087781606765327	0	1	1	8173
PPARGC1A	-0.020487709815569844	6.963878646934461	0	0.9997124401036708	1	6288
PPARGC1B	0.4598866912019338	6.0226162790697675	0	0.9999602440210306	1	10569
USP42	0.15979987036108767	8.60604778012685	0	1	1	5090
HCP5	0.3328839571417452	8.421294714587738	0	0.9986087089827466	1	9148
PHACTR3	-0.6833531859882543	2.7640190274841436	0	0.9099401540667852	1	2736
SIRT7	-0.3463847373514189	8.453192177589852	0	1	1	3445
CANX	0.19735867007837216	13.92896976744186	0	1	1	7183
MADCAM1	0.15541137656973994	1.4532052854122621	0	0.9999999998213314	1	1723
CX3CL1	-0.19000037428548722	9.599407399577167	0	0.9999999986045984	1	5796
LENG1	-0.17602063172260085	7.58427822410148	0	1	1	1381
MAFG	-0.06976709938661706	10.30280422832981	0	1	1	5061
KCNK15	-0.04376892320019238	4.105875052854123	0	0.9999986266096723	1	2514
UMPS	-0.04996170687226394	9.311976109936575	0	1	1	6698
SMAP1	0.08113650213993535	9.080493657505285	0	1	1	3258
RAD50	0.4206255755681018	9.52080824524313	0	0.9999995290748136	1	8272
CDK11A	-0.11719909853377788	9.16964376321353	0	1	1	3144
CDK11B	-0.16809249681237567	10.01812558139535	0	1	1	3435
FLJ42289	-0.38960863710850835	3.007824735729387	0	0.9999999918812976	1	NA
NCAPD2	0.166135956581177	11.212312896405919	0	1	1	5684
SCRN3	0.3363379943243188	7.817576955602537	0	0.9999999999997005	1	5129
SCRN2	-0.38715791080235407	8.90524376321353	0	0.9999999999554838	1	1779
SCRN1	0.449571229032729	10.132294080338266	0	0.9929415000081974	1	5471
POLA1	0.4138197990873778	9.08643488372093	0	0.9999999999999998	1	5765
PPP1R11	-0.19892310777298425	10.995697463002115	0	1	1	1731
WNT11	-0.9226201233618905	3.356990697674419	0	0.6481369818525464	1	3289
ATOX1	-0.5201605829802005	10.583201268498943	0	0.9999847787367591	1	4341
ACAD8	-0.14253528012317798	8.597726638477802	0	1	1	3315
ACAD9	-0.15710997664055798	9.814494291754757	0	1	1	4388
NANOS3	-0.18197003648053445	1.6418109936575054	0	0.9999999997135638	1	948
UEVLD	0.228201623036106	7.296960253699789	0	0.9999999999999974	1	4207
CYP2E1	-0.6054308805223888	2.882354334038055	0	0.97526359063817	1	7918
NEU1	-0.054567443985735355	11.249911416490486	0	1	1	4617
TPRG1L	-0.25922771258278665	10.322732558139535	0	1	1	2401
LOC154822	0.5822604264914691	2.5134298097251584	0	0.9561280995239951	1	NA
MMACHC	0.002723170531415514	8.17116532769556	0	0.9999999999953536	1	5049
C10orf47	-0.020832300196480108	6.068297040169133	0	0.9999999926687242	1	NA
C10orf46	0.20618109070742607	9.723436152219874	0	1	1	NA
NEU3	0.34687610730991697	6.834526427061311	0	0.9999999903580676	1	5929
C10orf41	-0.3646555790814786	5.997244820295983	0	0.9999999998802221	1	NA
USP8	0.2973623263742311	9.96933974630021	0	0.999999999999999	1	19026
FAM199X	0.4064989077847563	8.564946934460888	0	0.9999999999997985	1	7624
ULBP1	-0.2179139107606493	2.0757598308668075	0	0.9999978844509487	1	3211
STK32C	-0.25475104872212856	7.6244985200845665	0	0.99999999773034	1	2114
PPP1R16A	-0.263945297054206	9.308893446088796	0	0.9999999999999809	1	4311
WSB1	0.1536278380086668	10.389272304439746	0	0.9999999999999998	1	5105
RPS7	0.09870464883989201	12.487526427061312	0	1	1	5429
ADAMTS10	0.35642153884087835	5.306915010570824	0	0.9996618686575498	1	4251
ADAMTS13	-0.4175610330832007	5.9437824524312894	0	0.9999719626689882	1	4934
ADAMTS12	0.6722654198184733	5.051472938689217	0	0.9566700423469101	1	8572
DHDH	-0.4028149945302461	2.9738374207188163	0	0.9999115011341349	1	1064
ADAMTS14	-0.10961774280782836	5.768266173361522	0	0.9999994299709526	1	5629
ADAMTS17	-0.19215772369670753	5.919862579281184	0	0.9999983140139437	1	6485
ADAMTS16	0.004753511733311106	4.524107822410148	0	0.9999642944249879	1	4979
ADAMTS18	0.4007403920013553	1.5215575052854122	0	0.9998629712802664	1	5833
VDAC1	-0.26469349495660166	12.450733403805497	0	1	1	4230
MEX3B	0.2916443979152061	6.599706553911205	0	0.9999996757529569	1	4333
RPS9	-0.17648794949971816	13.822534672304439	0	1	1	2384
RPS8	0.06527499243319101	14.154714799154334	0	1	1	1115
DEF6	0.2825675045153064	7.928544397463002	0	0.999989972277182	1	3217
DHX58	-0.16063608250067848	8.373790063424947	0	0.9999999999799587	1	3216
TRABD	-0.11281928089577446	9.990061310782242	0	1	1	5263
DHX57	0.21054497586371598	9.168439323467231	0	1	1	5519
DEF8	-0.20889589741586786	10.341034460887949	0	1	1	6702
ZW10	0.13540466802885323	8.46836955602537	0	1	1	2906
SNRPD3	0.022994890452504104	10.632197885835096	0	1	1	3479
TSPAN2	0.4566343197969123	3.544004862579281	0	0.99887105410768	1	3216
ARPP19	0.1274289537233819	11.644383086680762	0	1	1	5366
TMEM204	-0.06283670957037439	7.9971	0	0.9999999958856242	1	1833
TMEM205	-0.3874947083178608	10.260548837209303	0	0.9999999999999588	1	1310
TMEM206	0.0711122157497204	8.471165116279069	0	1	1	NA
SLC6A12	0.33377615461088167	5.01703911205074	0	0.9994125138833638	1	4007
VPRBP	0.31563066881586005	9.662871670190274	0	1	1	NA
SLC6A17	-0.913751273861196	9.317623467230444	0	0.6033224703101504	1	6419
SLC6A16	-0.6338896329184946	4.806090274841438	0	0.9888868189559317	1	2983
LOC389458	-0.6296064757623209	2.7179596194503173	0	0.9779296254423547	1	NA
GALT	-0.19911837137598817	8.711186680761099	0	0.9999999999999996	1	2919
HMGCS1	0.2111576098429769	9.675565961945031	0	0.999999999998441	1	5350
USP3	0.2804240622463842	8.214676109936574	0	1	1	5693
PHF5A	-0.05137122340896368	9.138757716701903	0	1	1	1111
KIAA1328	0.1817523355978551	6.006459408033827	0	1	1	5881
DDIT4L	0.5048607113810152	4.744422621564482	0	0.9784691461928728	1	2604
SORD	-0.28595964743523516	9.010185412262157	0	0.9999999999693254	1	7455
